Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,[Age],[Bounds],[Cities],[Education level],[Freq],[Hazard type],[IHR Capacity],[Level/Status],[Location],[Migratory status],[Mode of transportation],[Name of international agreement],[Name of international institution],[Name of non-communicable disease],[Quantile],[Reporting Type],[Sex],[Tariff regime (status)],[Type of facilities],[Type of mobile technology],[Type of occupation],[Type of product],[Type of skill],[Type of speed]
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2000","2290","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2000","1821","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2000","469","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2005","2618","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2005","2063","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2005","555","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2010","3047","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2010","2437","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2010","610","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2015","691","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2015","3524","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2015","2833","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2016","3095","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2016","704","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","818","Egypt","2016","3799","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.5","3.5.2","SH_ALC_CONSPT","Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)","818","Egypt","2000","0.22399","","WHO Global Information System on Alcohol and Health (GISAH), 2018","","G","15+","","","","","","","","","","","","","","","G","","","","","","","",""
"3","3.5","3.5.2","SH_ALC_CONSPT","Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)","818","Egypt","2005","0.2939","","WHO Global Information System on Alcohol and Health (GISAH), 2018","","G","15+","","","","","","","","","","","","","","","G","","","","","","","",""
"3","3.5","3.5.2","SH_ALC_CONSPT","Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)","818","Egypt","2010","0.36784","","WHO Global Information System on Alcohol and Health (GISAH), 2018","","G","15+","","","","","","","","","","","","","","","G","","","","","","","",""
"3","3.5","3.5.2","SH_ALC_CONSPT","Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)","818","Egypt","2015","0.41827","","WHO Global Information System on Alcohol and Health (GISAH), 2018","","G","15+","","","","","","","","","","","","","","","G","","","","","","","",""
"3","3.5","3.5.2","SH_ALC_CONSPT","Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)","818","Egypt","2016","0.3995","","WHO Global Information System on Alcohol and Health (GISAH), 2018","","G","15+","","","","","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2000","11.3","2000","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2001","11.1","2001","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2002","12","2002","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2003","12.9","2003","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2004","11.3","2004","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2005","11.1","2005","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2006","11.7","2006","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2007","13.4","2007","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2008","13.9","2008","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2009","13.7","2009","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2010","14.5","2010","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2011","13.8","2011","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2012","12.4","2012","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.6","3.6.1","SH_STA_TRAF","Death rate due to road traffic injuries (per 100,000 population)","818","Egypt","2013","12.8","2013","Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)","","CA","","","","","ANNUAL","","","","","","","","","","","G","","","","","","","",""
"3","3.7","3.7.1","SH_FPL_MTMM","Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)","818","Egypt","2000","77.2","2000","Egypt 2000 Demographic and Health Survey","","C","15-49","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.7","3.7.1","SH_FPL_MTMM","Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)","818","Egypt","2003","78.8","2003","Egypt 2003 Demographic and Health Survey (Interim)","","C","15-49","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.7","3.7.1","SH_FPL_MTMM","Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)","818","Egypt","2005","79.0","2005","Egypt 2005 Demographic and Health Survey","","C","15-49","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.7","3.7.1","SH_FPL_MTMM","Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)","818","Egypt","2008","80.1","2008","Egypt 2008 Demographic and Health Survey","","C","15-49","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.7","3.7.1","SH_FPL_MTMM","Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)","818","Egypt","2014","80.0","2014","Egypt 2014 Demographic and Health Survey","","C","15-49","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
